run_id,total_called,total_planted,tp_called,tp_planted,precision,recall,f1,id_ctrl,id_treat,genome,acc_key,gc_key,fragment_length,read_length,nb_k,aligner,peakcaller,macs2_mode,tf_exp,seed,tf_seed,map_seed,gc_exp,acc_exp,map_coverage_pct,map_sigma,map_enrich,map_exp,use_control,coverage_ctrl,coverage_treat,tf_peak_count_ctrl,tf_peak_count_treat,tf_sigma,tf_enrich
0078,184,30,29,30,0.15760869565217392,1.0,0.2723004694835681,0078_con,0078_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,16.0,10,0,5,5,2500
0079,223,30,29,30,0.13004484304932734,1.0,0.23015873015873015,0079_con,0079_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,24.0,10,0,5,5,1500
0080,184,30,29,30,0.15760869565217392,1.0,0.2723004694835681,0080_con,0080_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,24.0,10,0,5,5,2500
0081,17,30,15,15,0.8823529411764706,0.5,0.6382978723404256,0081_con,0081_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,0.5,20,0,5,5,1500
0082,25,30,24,25,0.96,0.8333333333333334,0.8921933085501859,0082_con,0082_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,0.5,20,0,5,5,2500
0083,26,30,25,26,0.9615384615384616,0.8666666666666667,0.91164095371669,0083_con,0083_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,1.0,20,0,5,5,1500
0084,30,30,28,29,0.9333333333333333,0.9666666666666667,0.9497076023391814,0084_con,0084_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,1.0,20,0,5,5,2500
0085,31,30,28,29,0.9032258064516129,0.9666666666666667,0.9338700402530189,0085_con,0085_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,2.0,20,0,5,5,1500
0086,31,30,28,29,0.9032258064516129,0.9666666666666667,0.9338700402530189,0086_con,0086_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,2.0,20,0,5,5,2500
0087,94,30,28,29,0.2978723404255319,0.9666666666666667,0.4554122265844083,0087_con,0087_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,4.0,20,0,5,5,1500
0088,70,30,29,30,0.4142857142857143,1.0,0.5858585858585859,0088_con,0088_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,4.0,20,0,5,5,2500
0089,182,30,29,30,0.15934065934065933,1.0,0.27488151658767773,0089_con,0089_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,8.0,20,0,5,5,1500
0090,187,30,29,30,0.15508021390374332,1.0,0.26851851851851855,0090_con,0090_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,8.0,20,0,5,5,2500
0091,240,30,29,30,0.12083333333333333,1.0,0.21561338289962825,0091_con,0091_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,12.0,20,0,5,5,1500
0092,227,30,29,30,0.1277533039647577,1.0,0.2265625,0092_con,0092_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,12.0,20,0,5,5,2500
0093,240,30,29,30,0.12083333333333333,1.0,0.21561338289962825,0093_con,0093_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,16.0,20,0,5,5,1500
0094,227,30,29,30,0.1277533039647577,1.0,0.2265625,0094_con,0094_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,16.0,20,0,5,5,2500
0095,240,30,29,30,0.12083333333333333,1.0,0.21561338289962825,0095_con,0095_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,24.0,20,0,5,5,1500
0096,227,30,29,30,0.1277533039647577,1.0,0.2265625,0096_con,0096_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,24.0,20,0,5,5,2500
0097,17,30,15,16,0.8823529411764706,0.5333333333333333,0.664819944598338,0097_con,0097_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,37,37,37,0.6,0.5,3,1.5,10,1.0,True,0.5,5,0,5,5,1500
0098,26,30,21,22,0.8076923076923077,0.7333333333333333,0.7687188019966723,0098_con,0098_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,37,37,37,0.6,0.5,3,1.5,10,1.0,True,0.5,5,0,5,5,2500
0099,28,30,24,25,0.8571428571428571,0.8333333333333334,0.8450704225352113,0099_con,0099_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,37,37,37,0.6,0.5,3,1.5,10,1.0,True,1.0,5,0,5,5,1500
0100,33,30,26,27,0.7878787878787878,0.9,0.8402154398563734,0100_con,0100_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,37,37,37,0.6,0.5,3,1.5,10,1.0,True,1.0,5,0,5,5,2500
0101,50,30,28,29,0.56,0.9666666666666667,0.7091703056768559,0101_con,0101_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,37,37,37,0.6,0.5,3,1.5,10,1.0,True,2.0,5,0,5,5,1500
