run_id,total_called,total_planted,tp_called,tp_planted,precision,recall,f1,id_ctrl,id_treat,genome,acc_key,gc_key,fragment_length,read_length,nb_k,aligner,peakcaller,macs2_mode,tf_exp,seed,tf_seed,map_seed,gc_exp,acc_exp,map_coverage_pct,map_sigma,map_enrich,map_exp,use_control,coverage_ctrl,coverage_treat,tf_peak_count_ctrl,tf_peak_count_treat,tf_sigma,tf_enrich
0061,34,30,28,29,0.8235294117647058,0.9666666666666667,0.8893756845564075,0061_con,0061_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,16.0,5,0,5,5,1500
0062,33,30,28,29,0.8484848484848485,0.9666666666666667,0.9037284362826934,0062_con,0062_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,16.0,5,0,5,5,2500
0063,34,30,28,29,0.8235294117647058,0.9666666666666667,0.8893756845564075,0063_con,0063_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,24.0,5,0,5,5,1500
0064,33,30,28,29,0.8484848484848485,0.9666666666666667,0.9037284362826934,0064_con,0064_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,24.0,5,0,5,5,2500
0065,4,30,4,5,1.0,0.16666666666666666,0.2857142857142857,0065_con,0065_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,0.5,10,0,5,5,1500
0066,27,30,27,28,1.0,0.9333333333333333,0.9655172413793104,0066_con,0066_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,0.5,10,0,5,5,2500
0067,28,30,27,28,0.9642857142857143,0.9333333333333333,0.9485570890840653,0067_con,0067_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,1.0,10,0,5,5,1500
0068,29,30,27,28,0.9310344827586207,0.9333333333333333,0.9321824907521578,0068_con,0068_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,1.0,10,0,5,5,2500
0069,29,30,27,28,0.9310344827586207,0.9333333333333333,0.9321824907521578,0069_con,0069_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,2.0,10,0,5,5,1500
0070,30,30,28,29,0.9333333333333333,0.9666666666666667,0.9497076023391814,0070_con,0070_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,2.0,10,0,5,5,2500
0071,36,30,28,29,0.7777777777777778,0.9666666666666667,0.861995753715499,0071_con,0071_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,4.0,10,0,5,5,1500
